name,review_count,rating,phone,display_address,image_url,url,categories,display_phone,price,longitude,latitude,neighborhood,region,city,country,state,zip_code,address1,address2,address3,alias,id,is_closed,update_date,tag
Eva's Kitchen,406,4.5,+12126773496,"11 W 8th St, New York, NY 10011",https://s3-media4.fl.yelpcdn.com/bphoto/-23HMOZ2xIreLrQEfwk7PA/o.jpg,https://www.yelp.com/biz/evas-kitchen-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,gourmet-Specialty Food;mediterranean-Mediterranean;juicebars-Juice Bars & Smoothies;,(212) 677-3496,$,-73.997152,40.732822,Greenwich Village,Manhattan,New York,US,NY,10011,11 W 8th St,,,evas-kitchen-new-york,tKog0Ewz1roBME_kX1G6hg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
LaoMa Spicy,187,4.0,+12127771661,"58 E 8th St, New York, NY 10003",https://s3-media3.fl.yelpcdn.com/bphoto/OyQ08hJ1585APtxfmRMdkg/o.jpg,https://www.yelp.com/biz/laoma-spicy-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,szechuan-Szechuan;noodles-Noodles;soup-Soup;,(212) 777-1661,$$,-73.99343,40.73089,Greenwich Village,Manhattan,New York,US,NY,10003,58 E 8th St,,,laoma-spicy-new-york-2,KSleHGTG1yL1E7OEFFPoNQ,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Rasa,746,4.0,+12122541888,"25 W 8th St, New York, NY 10011",https://s3-media2.fl.yelpcdn.com/bphoto/fUI-aSI_nRXoBjPVMODrWg/o.jpg,https://www.yelp.com/biz/rasa-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,malaysian-Malaysian;thai-Thai;halal-Halal;,(212) 254-1888,$$,-73.9975674,40.7327654,Greenwich Village,Manhattan,New York,US,NY,10011,25 W 8th St,,,rasa-new-york,EbX_9tqAJs4gW51gZpOB7g,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
8th Street Winecellar,358,4.0,+12122609463,"28 W 8th St, New York, NY 10011",https://s3-media4.fl.yelpcdn.com/bphoto/IsRfNyLz684jDwZTAqz_Tw/o.jpg,https://www.yelp.com/biz/8th-street-winecellar-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,wine_bars-Wine Bars;cocktailbars-Cocktail Bars;tapasmallplates-Tapas/Small Plates;,(212) 260-9463,$$,-73.9978351,40.7327981,Greenwich Village,Manhattan,New York,US,NY,10011,28 W 8th St,,,8th-street-winecellar-new-york-2,fjGTnLTvt64N8sk0_MZcGA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Brooklyn Bagel & Coffee Company,133,4.5,+12124773070,"63 E 8th St, New York, NY 10003",https://s3-media1.fl.yelpcdn.com/bphoto/2ssnQhBvQsZfpM1qZn_Ihg/o.jpg,https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-new-york-8?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bagels-Bagels;coffee-Coffee & Tea;breakfast_brunch-Breakfast & Brunch;,(212) 477-3070,$,-73.9932199,40.73104,Greenwich Village,Manhattan,New York,US,NY,10003,63 E 8th St,,,brooklyn-bagel-and-coffee-company-new-york-8,foO2N-TrdPBO-dFn6M35TA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
NY Dosas,475,4.5,+19177102092,"50 Washington Sq S, New York, NY 10014",https://s3-media2.fl.yelpcdn.com/bphoto/wOUWHItEgYaZ4smMlTaBUQ/o.jpg,https://www.yelp.com/biz/ny-dosas-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,indpak-Indian;foodstands-Food Stands;vegetarian-Vegetarian;,(917) 710-2092,$,-73.99863779767,40.7308386079893,Greenwich Village,Manhattan,New York,US,NY,10014,50 Washington Sq S,,,ny-dosas-new-york,x3NeZ4xToUxVKDoZ32D5tg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
North Square,297,4.0,+12122541200,"103 Waverly Pl, New York, NY 10011",https://s3-media2.fl.yelpcdn.com/bphoto/X7TNQXQjn4SpmRuuJhq-rQ/o.jpg,https://www.yelp.com/biz/north-square-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,newamerican-American (New);,(212) 254-1200,$$,-73.99866,40.73251,Greenwich Village,Manhattan,New York,US,NY,10011,103 Waverly Pl,,,north-square-new-york,3iLPrhNb02n81GdxP_jqgQ,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Spicy Moon West Village,111,4.5,+16465901390,"68 W 3rd St, New York, NY 10012",https://s3-media1.fl.yelpcdn.com/bphoto/O38BGgFpTJ-1e7_lwjgDEg/o.jpg,https://www.yelp.com/biz/spicy-moon-west-village-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,szechuan-Szechuan;cocktailbars-Cocktail Bars;,(646) 590-1390,$$,-73.99832,40.729318,Greenwich Village,Manhattan,New York,US,NY,10012,68 W 3rd St,,,spicy-moon-west-village-new-york-2,9HD5HQiTkURkx5i7hL92EA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Aunt Jake's,274,4.0,+12122539333,"47 W 8th St, New York, NY 10011",https://s3-media2.fl.yelpcdn.com/bphoto/wVpnpN_6lwUt9BGvKlZmJA/o.jpg,https://www.yelp.com/biz/aunt-jakes-new-york-3?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;pastashops-Pasta Shops;cocktailbars-Cocktail Bars;,(212) 253-9333,$$,-73.998494,40.733342,Greenwich Village,Manhattan,New York,US,NY,10011,47 W 8th St,,,aunt-jakes-new-york-3,aHRcUI_UqFNV87GF7WRIDQ,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
&pizza - Astor Place,162,4.5,,"740 Broadway, New York, NY 10003",https://s3-media4.fl.yelpcdn.com/bphoto/404ikDFAtLPrfLzTfK20pA/o.jpg,https://www.yelp.com/biz/and-pizza-astor-place-new-york-3?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;vegan-Vegan;vegetarian-Vegetarian;,,$$,-73.9926904,40.729798,Greenwich Village,Manhattan,New York,US,NY,10003,740 Broadway,,,and-pizza-astor-place-new-york-3,51xuge-nOovXRTU_o0G0gA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
The Donut Pub,138,4.0,+16469741221,"740 Broadway, New York, NY 10003",https://s3-media1.fl.yelpcdn.com/bphoto/JHJRiMwvLM5WCOhpdychtQ/o.jpg,https://www.yelp.com/biz/the-donut-pub-new-york-7?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,donuts-Donuts;coffee-Coffee & Tea;breakfast_brunch-Breakfast & Brunch;,(646) 974-1221,$,-73.992809,40.729845,Greenwich Village,Manhattan,New York,US,NY,10003,740 Broadway,,,the-donut-pub-new-york-7,Z_jHSj127fqMDpsKe3NLjg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
PhoBar,194,4.0,+12128033369,"82 W 3rd St, New York, NY 10013",https://s3-media1.fl.yelpcdn.com/bphoto/dxGUjQKl9dgqUjkNp02yjw/o.jpg,https://www.yelp.com/biz/phobar-new-york-9?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,vietnamese-Vietnamese;noodles-Noodles;,(212) 803-3369,$$,-73.99893,40.72975,Greenwich Village,Manhattan,New York,US,NY,10013,82 W 3rd St,,,phobar-new-york-9,noKyBvc-z4eTGgxlvMnKjA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
karakatta,208,4.0,+19172616297,"230 Thompson St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/QyYoh90aondx81tPKjPd7Q/o.jpg,https://www.yelp.com/biz/karakatta-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,ramen-Ramen;,(917) 261-6297,$$,-73.99865,40.72933,Greenwich Village,Manhattan,New York,US,NY,10012,230 Thompson St,,,karakatta-new-york,OOZgZGmiKocoYRgUOupEcA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Ootoya Greenwich Village,324,4.0,+12124734300,"41 E 11th St, New York, NY 10003",https://s3-media2.fl.yelpcdn.com/bphoto/MBG4mkEcgUt30NG5QVK1mw/o.jpg,https://www.yelp.com/biz/ootoya-greenwich-village-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sushi-Sushi Bars;hotpot-Hot Pot;japacurry-Japanese Curry;,(212) 473-4300,$$,-73.99273,40.73316,Greenwich Village,Manhattan,New York,US,NY,10003,41 E 11th St,,,ootoya-greenwich-village-new-york,ULDVJYTT-47RqbLtlR_FUA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
La Lanterna Di Vittorio,1485,4.0,+19176393236,"129 MacDougal St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/fniemSih6k-Gy103nmNVxg/o.jpg,https://www.yelp.com/biz/la-lanterna-di-vittorio-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;cafes-Cafes;pizza-Pizza;,(917) 639-3236,$$,-74.00015,40.73069,Greenwich Village,Manhattan,New York,US,NY,10012,129 MacDougal St,,,la-lanterna-di-vittorio-new-york,V-FCEicobl5Su-R7EVJQNA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Red Bamboo,1720,4.0,+12122601212,"140 W 4th St, Ste A, New York, NY 10012",https://s3-media4.fl.yelpcdn.com/bphoto/dvbsjK-TA2KpUyMun7T7Nw/o.jpg,https://www.yelp.com/biz/red-bamboo-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,vegetarian-Vegetarian;soulfood-Soul Food;vegan-Vegan;,(212) 260-1212,$$,-74.00042619999999,40.7311846,Greenwich Village,Manhattan,New York,US,NY,10012,140 W 4th St,Ste A,,red-bamboo-new-york,9DceMTrjyVqBgQRqgR6GWw,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Pommes Frites,968,4.5,+12126741234,"128 Macdougal St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/vVHlbwaAf7v1yrdf3Eibvg/o.jpg,https://www.yelp.com/biz/pommes-frites-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,belgian-Belgian;gourmet-Specialty Food;poutineries-Poutineries;,(212) 674-1234,$,-74.000152,40.730022,Greenwich Village,Manhattan,New York,US,NY,10012,128 Macdougal St,,,pommes-frites-new-york-2,uBGjcW-GuYy_qSvMykuISA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Cuba Restaurant and Rum Bar,1580,4.0,+12124207878,"222 Thompson St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/gR2Ht2g1SVYT9QEuDeC35w/o.jpg,https://www.yelp.com/biz/cuba-restaurant-and-rum-bar-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cuban-Cuban;,(212) 420-7878,$$,-73.998832,40.729084,Greenwich Village,Manhattan,New York,US,NY,10012,222 Thompson St,,,cuba-restaurant-and-rum-bar-new-york,UKy0nNjMkOBEU3dOCH831w,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Carroll Place,1131,4.0,+12122601700,"157 Bleecker St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/ZCEEwqgm9FQ_LNJSDQTIWg/o.jpg,https://www.yelp.com/biz/carroll-place-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;venues-Venues & Event Spaces;cocktailbars-Cocktail Bars;,(212) 260-1700,$$,-73.99971,40.7287,Greenwich Village,Manhattan,New York,US,NY,10012,157 Bleecker St,,,carroll-place-new-york,WHQpLvxkCK_BMtF8pIShnQ,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Favela Cubana,1127,4.0,+12127776500,"543 LaGuardia Pl, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/olR_bU9RrcLP_X0FOm46ZQ/o.jpg,https://www.yelp.com/biz/favela-cubana-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cuban-Cuban;brazilian-Brazilian;breakfast_brunch-Breakfast & Brunch;,(212) 777-6500,$$,-73.9979839324952,40.7284702112794,Greenwich Village,Manhattan,New York,US,NY,10012,543 LaGuardia Pl,,,favela-cubana-new-york,hJrZIHNRVUuC_PXAORxj9g,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Song E Napule,529,4.5,+12125331242,"146 W Houston St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/y9G-nheTrxSrx4Cqg0HzHA/o.jpg,https://www.yelp.com/biz/song-e-napule-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;italian-Italian;,(212) 533-1242,$$,-74.00188,40.72813,Greenwich Village,Manhattan,New York,US,NY,10012,146 W Houston St,,,song-e-napule-new-york,15k7iqFbhf4h8L01yggLqg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Manousheh Bleecker,462,4.5,+13479715778,"193 Bleecker St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/8AGq6eR6cK8B4CCEjWQN7Q/o.jpg,https://www.yelp.com/biz/manousheh-bleecker-new-york-5?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,lebanese-Lebanese;halal-Halal;sandwiches-Sandwiches;,(347) 971-5778,$,-74.001275,40.729511,Greenwich Village,Manhattan,New York,US,NY,10012,193 Bleecker St,,,manousheh-bleecker-new-york-5,VSPkVw9gSQx-5v4A6aC_YA,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Chow House,420,4.5,+12128371021,"181 Bleecker St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/kzeClsI9_2tkHqKScotx1Q/o.jpg,https://www.yelp.com/biz/chow-house-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,szechuan-Szechuan;noodles-Noodles;soup-Soup;,(212) 837-1021,$$,-74.00072,40.72915,Greenwich Village,Manhattan,New York,US,NY,10012,181 Bleecker St,,,chow-house-new-york,0dDCDQz7DrKkSvu9h2hcQw,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Banter,477,4.5,,"169 Sullivan St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/XCjCFrs7nalnaMHB4NZ2pg/o.jpg,https://www.yelp.com/biz/banter-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,breakfast_brunch-Breakfast & Brunch;coffee-Coffee & Tea;sandwiches-Sandwiches;,,$$,-74.0010999,40.72787,Greenwich Village,Manhattan,New York,US,NY,10012,169 Sullivan St,,,banter-new-york,Zc7Jbuwe3XO-EaVXIh_TYQ,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Quantum Leap,661,4.0,+12126778050,"226 Thompson St, New York, NY 10012",https://s3-media4.fl.yelpcdn.com/bphoto/1HwZafJUQHpKP9hL8K532A/o.jpg,https://www.yelp.com/biz/quantum-leap-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,vegetarian-Vegetarian;seafood-Seafood;,(212) 677-8050,$$,-73.9988513,40.729212,Greenwich Village,Manhattan,New York,US,NY,10012,226 Thompson St,,,quantum-leap-new-york,xscOfj1dMkEKvhrRruLpIg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Senza Gluten,587,4.0,+12124757775,"206 Sullivan St, New York, NY 10012",https://s3-media1.fl.yelpcdn.com/bphoto/QZhlDLyIkPkmN815acjQng/o.jpg,https://www.yelp.com/biz/senza-gluten-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;gluten_free-Gluten-Free;,(212) 475-7775,$$,-74.0003699151971,40.7290911050589,Greenwich Village,Manhattan,New York,US,NY,10012,206 Sullivan St,,,senza-gluten-new-york-2,LnMRZhKtOrW1eL04FiPYTg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Arturo's,699,4.0,+12126773820,"106 W Houston St, New York, NY 10012",https://s3-media1.fl.yelpcdn.com/bphoto/hUTu5vlfU4JYSNp-Qt0t4g/o.jpg,https://www.yelp.com/biz/arturos-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;italian-Italian;,(212) 677-3820,$$,-74.0004944801331,40.7273563342024,Greenwich Village,Manhattan,New York,US,NY,10012,106 W Houston St,,,arturos-new-york,BgGz5IdV53bGb4o7opR5zg,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
The Kati Roll Company,883,4.0,+12124206517,"99 MacDougal St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/cuJjb4v8yxvH3a9iHEKbLw/o.jpg,https://www.yelp.com/biz/the-kati-roll-company-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,indpak-Indian;halal-Halal;,(212) 420-6517,$$,-74.00109,40.72966,Greenwich Village,Manhattan,New York,US,NY,10012,99 MacDougal St,,,the-kati-roll-company-new-york,kB3QyyhHFVyhGgp35Rnuew,False,"06/09/2021, 00:48","restaurants,dancerestaurants"
Mille-Feuille Bakery,508,4.0,+12125334698,"552 Laguardia Pl, New York, NY 10012",https://s3-media1.fl.yelpcdn.com/bphoto/tF46aDSEYYoEcbXAl3WHIw/o.jpg,https://www.yelp.com/biz/mille-feuille-bakery-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bakeries-Bakeries;desserts-Desserts;coffee-Coffee & Tea;,(212) 533-4698,$$,-73.99808,40.72933,Greenwich Village,Manhattan,New York,US,NY,10012,552 Laguardia Pl,,,mille-feuille-bakery-new-york-2,cO9E0n9ulzJ6eZ4TKrFx1A,False,"06/09/2021, 00:48",desserts
BÀO Tea House - Greenwich Village,221,4.5,+16468337870,"140 West 4th St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/jCWlu3LNjR7MuG93gHcLSQ/o.jpg,https://www.yelp.com/biz/b%C3%A0o-tea-house-greenwich-village-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,tea-Tea Rooms;bakeries-Bakeries;desserts-Desserts;,(646) 833-7870,$$,-74.0004889566505,40.7312487927333,Greenwich Village,Manhattan,New York,US,NY,10012,140 West 4th St,,,bào-tea-house-greenwich-village-new-york,iKLNTMKPx_YzHxfsMmwigw,False,"06/09/2021, 00:48",desserts
I CE NY,588,4.0,+19173883851,"101 Macdougal St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/ckk7V0PgXICDtzL8XELkFw/o.jpg,https://www.yelp.com/biz/i-ce-ny-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,desserts-Desserts;shavedice-Shaved Ice;icecream-Ice Cream & Frozen Yogurt;,(917) 388-3851,$,-74.0009496311209,40.7296251968846,Greenwich Village,Manhattan,New York,US,NY,10012,101 Macdougal St,,,i-ce-ny-new-york,fxN2HYA1uyrdkXR9XX-Uwg,False,"06/09/2021, 00:48",desserts
Patisserie Claude,255,4.0,+12122555911,"187 W 4th St, New York, NY 10014",https://s3-media1.fl.yelpcdn.com/bphoto/pbL_trMOpVtW_rzGn0qPeQ/o.jpg,https://www.yelp.com/biz/patisserie-claude-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bakeries-Bakeries;desserts-Desserts;cafes-Cafes;,(212) 255-5911,$,-74.0018208,40.7327402,Greenwich Village,Manhattan,New York,US,NY,10014,187 W 4th St,,,patisserie-claude-new-york,fvDZVAvv_g4L-WWkbDpCXg,False,"06/09/2021, 00:48",desserts
Arts and Crafts Beer Parlor,250,4.5,+16466785263,"26 W 8th St, New York, NY 10011",https://s3-media3.fl.yelpcdn.com/bphoto/XjByBmwSClE25ceHEGQKog/o.jpg,https://www.yelp.com/biz/arts-and-crafts-beer-parlor-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pubs-Pubs;galleries-Art Galleries;,(646) 678-5263,$$,-73.9977158235951,40.7327283010334,Greenwich Village,Manhattan,New York,US,NY,10011,26 W 8th St,,,arts-and-crafts-beer-parlor-new-york,7sQYI_Ym9RzlxHIhJpj6hg,False,"06/09/2021, 00:48","bars,beergardens"
Mace,193,4.5,+13478667739,"35 W 8th St, New York, NY 10011",https://s3-media4.fl.yelpcdn.com/bphoto/mUkeFHylZA6YpscFZ3F_Zg/o.jpg,https://www.yelp.com/biz/mace-new-york-5?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cocktailbars-Cocktail Bars;,(347) 866-7739,$$,-73.998044,40.733138,Greenwich Village,Manhattan,New York,US,NY,10011,35 W 8th St,,,mace-new-york-5,WaUuOzaY7WnmBer2nTLPUQ,False,"06/09/2021, 00:48","bars,beergardens"
Zinc Bar,189,4.0,+12124779462,"82 W 3rd St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/o_rpr0hUoJqm36m3IlZ-3A/o.jpg,https://www.yelp.com/biz/zinc-bar-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,jazzandblues-Jazz & Blues;musicvenues-Music Venues;cocktailbars-Cocktail Bars;,(212) 477-9462,$$,-73.999,40.72967,Greenwich Village,Manhattan,New York,US,NY,10012,82 W 3rd St,,,zinc-bar-new-york-2,9dBDoGILTesOaSyWZTM-yw,False,"06/09/2021, 00:48","bars,beergardens"
The Uncommons,376,4.0,+16465439215,"230 Thompson St, New York, NY 10012",https://s3-media3.fl.yelpcdn.com/bphoto/23Mnb_KXYfPD2SAzEvB6YA/o.jpg,https://www.yelp.com/biz/the-uncommons-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,coffee-Coffee & Tea;tabletopgames-Tabletop Games;beerbar-Beer Bar;,(646) 543-9215,$,-73.99865,40.72933,Greenwich Village,Manhattan,New York,US,NY,10012,230 Thompson St,,,the-uncommons-new-york,h6qbszNgXgjj9Lrb62m-9w,False,"06/09/2021, 00:48","bars,beergardens"
Shade,212,4.0,+12129826275,"241 Sullivan St, New York, NY 10002",https://s3-media3.fl.yelpcdn.com/bphoto/Xc3gDgC6Q7_Ngm-8FRnVIA/o.jpg,https://www.yelp.com/biz/shade-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bars-Bars;creperies-Creperies;,(212) 982-6275,$$,-73.99927,40.72992,Greenwich Village,Manhattan,New York,US,NY,10002,241 Sullivan St,,,shade-new-york,3e6BGJDY7wY8UkYtcnksUQ,False,"06/09/2021, 00:48","bars,beergardens"
Triona's,112,4.0,+12129825322,"237 Sullivan St, New York, NY 10012",https://s3-media2.fl.yelpcdn.com/bphoto/2HdpKNUPkGSVvGCWCZKdsQ/o.jpg,https://www.yelp.com/biz/trionas-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sportsbars-Sports Bars;irish_pubs-Irish Pub;,(212) 982-5322,$,-73.99938,40.72989,Greenwich Village,Manhattan,New York,US,NY,10012,237 Sullivan St,,,trionas-new-york-2,_xRGTDjG-nYMgCCNcmCoNQ,False,"06/09/2021, 00:48","bars,beergardens"
